"XLA_ADR_RULE.AmbContextCode","XLA_ADR_RULE.ApplicationShortName","XLA_ADR_RULE.SegmentRuleCode","XLA_ADR_RULE.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.AmbContextCode","XLA_ADR_RULE_DETAIL.ApplicationShortName","XLA_ADR_RULE_DETAIL.SegmentRuleCode","XLA_ADR_RULE_DETAIL.SegmentRuleTypeCode","XLA_ADR_RULE_DETAIL.UserSequence","AmbContextCode","AccountingLineCode","AccountingLineTypeCode","EntityCode","EventClassCode","UserSequence","ApplicationShortName","SegmentRuleCode","SegmentRuleTypeCode","UserSequence1","DescriptionCode","DescriptionTypeCode","UserSequence2","ApplicationShortNameXLA1","ApplicationShortNameXLA2","BracketLeftCode","BracketRightCode","CreatedBy","CreationDate","FlexfieldSegmentCode","IndependentValueConstant","LastUpdateDate","LastUpdateLogin","LastUpdatedBy","LineOperatorCode","LogicalOperatorCode","SourceCode","SourceTypeCode","SourceOriginCode","ValueConstant","ValueFlexfieldSegmentCode","ValueSourceCode","ValueSourceTypeCode","ValueTypeCode","ValueSourceOriginCode","SourceAppShortName","ValueSourceAppShortName","AmbContextCode1","ApplicationShortName1","AmbContextCode2","ApplicationShortName2","ApplicationShortNameXLA","SourceAppShortNameXLA","ValueSourceAppShortNameXLA"
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","70","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","(","","satish@squareup.com","2022/07/29 21:29:39.008","","","2022/07/29 21:29:42.815","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","SFS_LENDING","",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","80","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","(","","satish@squareup.com","2022/07/29 21:29:39.01","","","2022/07/29 21:29:42.818","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","90","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","(","","satish@squareup.com","2022/07/29 21:29:39.012","","","2022/07/29 21:29:42.821","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","O","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","100","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","",")","satish@squareup.com","2022/07/29 21:29:39.015","","","2022/07/29 21:29:42.824","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_PRODUCT","S","","TERM_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","110","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","","","satish@squareup.com","2022/07/29 21:29:39.018","","","2022/07/29 21:29:42.825","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","REVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","120","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","","","satish@squareup.com","2022/07/29 21:29:39.02","","","2022/07/29 21:29:42.827","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_TRANSACTION_TYPE","S","","SFS_MARKETING_FEE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","130","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","",")","satish@squareup.com","2022/07/29 21:29:39.022","","","2022/07/29 21:29:42.83","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","","REASON_CODE","S","","TXN::PLANSFSMARKETINGFEEPAYMEN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","140","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","",")","satish@squareup.com","2022/07/29 21:29:39.024","","","2022/07/29 21:29:42.832","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","","","","","","","","","","","","","","DEFAULT","","","","SFS_LENDING","",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","10","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","(","","satish@squareup.com","2022/05/31 18:09:45.033","","","2022/05/31 18:09:45.448","E0536E3196C21DF7E0534893500AADA7","satish@squareup.com","E","A","FRED_FUND_ID","S","","67","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","20","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","(","","satish@squareup.com","2022/05/31 18:09:45.04","","","2022/07/29 21:29:42.795","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","O","FRED_PRODUCT","S","","FLEX_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","30","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","",")","satish@squareup.com","2022/05/31 18:09:45.043","","","2022/07/29 21:29:42.799","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_PRODUCT","S","","TERM_LOAN","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","40","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","","","satish@squareup.com","2022/05/31 18:09:45.046","","","2022/07/29 21:29:42.804","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_ACCOUNT_TYPE","S","","REVENUE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","SFS_LENDING","SFS_ORIGIN_DP_DR","C","DEFAULT","","SFS_ORIGIN_DP_DR","C","4","DEFAULT","","","","","50","","SFS_ORIGIN_DP_DR","C","4","","","","SFS_LENDING","","","","satish@squareup.com","2022/05/31 18:09:45.048","","","2022/07/29 21:29:42.807","E4F939828C0C282CE0539696500A5AB6","satish@squareup.com","E","A","FRED_TRANSACTION_TYPE","S","","SFS_MARKETING_FEE","","","","C","","","","DEFAULT","","","","SFS_LENDING","SFS_LENDING",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","4","DEFAULT","","","","","10","","XXRC","C","4","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:52:34.105","","","2021/04/07 15:52:34.357","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","E","O","TRX_COUNTRY_CODE","S","","AU","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","4","DEFAULT","","","","","20","","XXRC","C","4","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:52:34.121","","","2021/04/07 15:52:34.36","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","E","O","TRX_COUNTRY_CODE","S","","CA","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","4","DEFAULT","","","","","30","","XXRC","C","4","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:52:34.127","","","2021/04/07 15:52:34.361","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","E","O","TRX_COUNTRY_CODE","S","","JP","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","4","DEFAULT","","","","","40","","XXRC","C","4","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:52:34.133","","","2021/04/07 15:52:34.361","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","E","","TRX_COUNTRY_CODE","S","","US","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","5","DEFAULT","","","","","10","","XXRC","C","5","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:36:23.491","","","2021/04/07 15:36:23.692","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","D","O","TRX_COUNTRY_CODE","S","","AU","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","5","DEFAULT","","","","","20","","XXRC","C","5","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:36:23.496","","","2021/04/07 15:36:23.693","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","D","O","TRX_COUNTRY_CODE","S","","CA","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","5","DEFAULT","","","","","30","","XXRC","C","5","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:36:23.501","","","2021/04/07 15:36:23.694","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","D","O","TRX_COUNTRY_CODE","S","","JP","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","XXWEEBLY_REVREC","XXRC","C","DEFAULT","","XXRC","C","5","DEFAULT","","","","","40","","XXRC","C","5","","","","XXWEEBLY_REVREC","","","","vsangavi@squareup.com","2021/04/07 15:36:23.506","","","2021/04/07 15:36:23.695","BBD55403D9F97E75E053A162500A0A34","vsangavi@squareup.com","D","","TRX_COUNTRY_CODE","S","","US","","","","C","","","","DEFAULT","","","","XXWEEBLY_REVREC","XXWEEBLY_REVREC",""
"DEFAULT","SFS_SAVINGS","SFS_SAVINGS_IC","C","DEFAULT","","SFS_SAVINGS_IC","C","7","DEFAULT","","","","","10","","SFS_SAVINGS_IC","C","7","","","","SFS_SAVINGS","","","","pranay@squareup.com","2024/06/06 11:54:24.684","","","2024/06/06 11:54:24.725","1A29369D96CEA686E0639696500A6B2A","pranay@squareup.com","E","","SFSSAV_LED_NM","F","C","N","","","","C","","","","DEFAULT","","","","SFS_SAVINGS","SFS_SAVINGS",""
"DEFAULT","SFS_SAVINGS","SFS_SAVINGS_IC","C","DEFAULT","","SFS_SAVINGS_IC","C","8","DEFAULT","","","","","10","","SFS_SAVINGS_IC","C","8","","","","SFS_SAVINGS","","","","pranay@squareup.com","2024/06/06 11:54:24.691","","","2024/06/06 11:54:24.726","1A29369D96CEA686E0639696500A6B2A","pranay@squareup.com","E","","SFSSAV_LED_NM","F","C","N","","","","C","","","","DEFAULT","","","","SFS_SAVINGS","SFS_SAVINGS",""
"DEFAULT","SFS_SAVINGS","SFS_SAVINGS_IC","C","DEFAULT","","SFS_SAVINGS_IC","C","9","DEFAULT","","","","","10","","SFS_SAVINGS_IC","C","9","","","","SFS_SAVINGS","","","","pranay@squareup.com","2024/06/06 11:54:24.698","","","2024/06/06 11:54:24.727","1A29369D96CEA686E0639696500A6B2A","pranay@squareup.com","E","","SFSSAV_LED_NM","F","C","Y","","","","C","","","","DEFAULT","","","","SFS_SAVINGS","SFS_SAVINGS",""
"DEFAULT","SFS_SAVINGS","SFS_SAVINGS_PD_CR","C","DEFAULT","","SFS_SAVINGS_PD_CR","C","2","DEFAULT","","","","","10","","SFS_SAVINGS_PD_CR","C","2","","","","SFS_SAVINGS","","","","pranay@squareup.com","2024/10/02 16:30:47.369","","","2024/10/02 16:30:47.432","238012BBAFF225E1E0639696500A61AF","pranay@squareup.com","E","","SFSSAV_ACTION_IND","F","C","N","","","","C","","","","DEFAULT","","","","SFS_SAVINGS","SFS_SAVINGS",""
"DEFAULT","SFS_SAVINGS","SFS_SAVINGS_PD_CR","C","DEFAULT","","SFS_SAVINGS_PD_CR","C","3","DEFAULT","","","","","10","","SFS_SAVINGS_PD_CR","C","3","","","","SFS_SAVINGS","","","","pranay@squareup.com","2024/10/02 16:30:47.378","","","2024/10/02 16:30:47.435","238012BBAFF225E1E0639696500A61AF","pranay@squareup.com","E","","SFSSAV_ACTION_IND","F","C","Y","","","","C","","","","DEFAULT","","","","SFS_SAVINGS","SFS_SAVINGS",""
"DEFAULT","PO","SQ_REGION","C","DEFAULT","","SQ_REGION","C","2","DEFAULT","","","","","10","PO","SQ_REGION","C","2","","","","PO","","","","dhatri@squareup.com","2024/08/16 10:37:27.932","","","2024/08/16 10:37:28.201","1FC7BBDBC20B8747E0639696500AEC43","dhatri@squareup.com","N","","REQ_CHARGE_ACCOUNT","S","","","","","","","","PO","","DEFAULT","PO","","","PO","PO",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","100","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.237","","","2022/04/04 15:32:37.447","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","16080","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","110","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.244","","","2022/04/04 15:32:37.47","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17070","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","120","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.25","","","2022/04/04 15:32:37.472","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17090","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","130","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","",")","jinesh@squareup.com","2022/04/04 15:32:37.257","","","2022/04/04 15:32:37.473","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","A","SRC_SEGMENT2","S","","30015","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","140","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.266","","","2022/04/04 15:32:37.474","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","","NET","F","C","0","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","10","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","(","","jinesh@squareup.com","2022/04/04 15:32:37.163","","","2022/04/04 15:32:37.43","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19010","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","20","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.181","","","2022/04/04 15:32:37.439","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19020","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","30","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.187","","","2022/04/04 15:32:37.44","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","50010","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","40","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.194","","","2022/04/04 15:32:37.441","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","50020","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","50","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.2","","","2022/04/04 15:32:37.442","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19012","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","60","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.206","","","2022/04/04 15:32:37.443","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19022","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","70","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.213","","","2022/04/04 15:32:37.444","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19015","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","80","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.22","","","2022/04/04 15:32:37.445","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","70025","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","4","DEFAULT","","","","","90","","SQ_APT_INTERCO","C","4","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.226","","","2022/04/04 15:32:37.446","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17080","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","10","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.275","","","2022/04/04 15:32:37.476","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19010","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","20","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.282","","","2022/04/04 15:32:37.477","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19020","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","30","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.289","","","2022/04/04 15:32:37.478","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","50010","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","40","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.296","","","2022/04/04 15:32:37.479","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","50020","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","50","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.303","","","2022/04/04 15:32:37.48","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19012","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","60","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.31","","","2022/04/04 15:32:37.481","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19022","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","70","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.316","","","2022/04/04 15:32:37.482","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","19015","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","80","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.323","","","2022/04/04 15:32:37.483","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","70025","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","90","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.329","","","2022/04/04 15:32:37.484","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17080","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","100","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.335","","","2022/04/04 15:32:37.486","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","16080","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","110","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.342","","","2022/04/04 15:32:37.487","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17070","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","120","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.349","","","2022/04/04 15:32:37.488","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","O","SRC_SEGMENT2","S","","17090","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_INTERCO","C","DEFAULT","","SQ_APT_INTERCO","C","5","DEFAULT","","","","","130","","SQ_APT_INTERCO","C","5","","","","AFTERPAY","","","","jinesh@squareup.com","2022/04/04 15:32:37.355","","","2022/04/04 15:32:37.489","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","E","","SRC_SEGMENT2","S","","30015","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
"DEFAULT","AFTERPAY","SQ_APT_PRODUCT","C","DEFAULT","","SQ_APT_PRODUCT","C","3","DEFAULT","","","","","10","","SQ_APT_PRODUCT","C","3","","","","AFTERPAY","","(","","jinesh@squareup.com","2022/04/04 15:33:48.348","","","2022/04/04 15:33:48.436","DBD5FD604E0C065FE053A062500A515F","jinesh@squareup.com","G","A","SRC_SEGMENT2","S","","39999","","","","C","","","","DEFAULT","","","","AFTERPAY","AFTERPAY",""
